year,NAME,state,congressional district,state_name,state_district,Total population,Median household income,Per capita income,Median housing value,Gini index of income inequality,Median gross rent,Median age,Median income,Income in the past 12 months below poverty level,Income in the past 12 months at or above poverty level:,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY NATIVITY OF CHILDREN UNDER 18 YEARS IN FAMILIES AND SUBFAMILIES BY NATIVITY OF PARENTS,Aggregate income deficit in the past 12 months,Aggregate household income in the past 12 months (in 2016 inflation-adjusted dollars),Male PCT,Female PCT,White alone PCT,Black or African American alone PCT,American Indian & Alaska Native alone PCT,Asian alone PCT,Native Hawaiian & Other Pacific Islander alone PCT,Some other race alone PCT, Two or more races PCT,Hispanic or Latino (any race) PCT,Speak only English PCT,Total not enrolled in school PCT,Total enrolled in public school PCT,Total enrolled in private school PCT,"Males 12th grade, no diploma PCT",Males Highschool diploma PCT,Males Bachelor's degree PCT,"Females 12th grade, no diploma PCT",Females Highschool diploma PCT,Females Bachelor's degree PCT,Males unemployed PCT,"$200,000 or more PCT","Less than $10,000 PCT",Veteran PCT,"Agriculture, forestry, fishing and hunting, and mining PCT","Finance and insurance, and real estate and rental and leasing PCT","Professional, scientific, and management, and administrative and waste management services PCT"
2014,"Congressional District 4 (114th Congress), Virginia",51,4,Virginia,Virginia4,746976,60950,27308,214100,0.4095,1046,38.3,30014.0,35211,410604,166375,166810000.0,19670977300,0.49751799254594525,0.5024820074540548,0.6122177954847278,0.31698474917534164,0.002127243713318768,0.024319389110225763,0.001246358651415842,0.014284260806237415,0.02882020305873281,0.053637600137086065,,2.6719260701378054,0.8658445459952117,0.13415545400478837,0.017939807658220282,0.33051787179138375,0.14607010210685561,0.013798735857747225,0.2802014267080048,0.17430532170601146,0.007032762114145883,0.038604305864884926,0.04130497050897591,0.1311223173866254,0.009489620268063381,0.0677485324191911,0.10309111506716297
2014,"Congressional District 5 (114th Congress), Virginia",51,5,Virginia,Virginia5,733330,48179,27324,172000,0.4821,821,42.8,24542.0,64706,463296,140058,189783000.0,19575159100,0.48588084491293143,0.5141191550870686,0.7445720207819126,0.20044863840290184,0.0025186478120355093,0.01637325624207383,8.045491115868709e-05,0.015857799353633427,0.020149182496284074,0.03635607434579248,,2.969064432431231,0.8386939056709651,0.16130609432903487,0.017545717858990603,0.32166877823630297,0.14171823377723822,0.013082724805446012,0.2942076142208094,0.15250933409305603,0.005943878084301333,0.04816829207301825,0.066681849033687,0.0908151587259499,0.019474654154390814,0.04901247590295712,0.0935450235817602
2014,"Congressional District 6 (114th Congress), Virginia",51,6,Virginia,Virginia6,746357,49724,25404,182300,0.4397,804,39.8,24484.0,76537,520955,141173,170329100.0,18367438200,0.48617484662165694,0.5138251533783431,0.8371931930698044,0.11043910621860584,0.0014925833079880004,0.01857154150091712,6.96717522579677e-05,0.012870516388269956,0.019363387762156715,0.04776400569700559,,2.7660105727240434,0.7510865250005224,0.24891347499947764,0.013266742110735747,0.32977688321341625,0.1536052382125602,0.010201146670246016,0.3154263580755882,0.18032635999309696,0.0037816164034737663,0.032083449678886274,0.05903306873030436,0.08587195206020722,0.015493332959436912,0.04581820221253207,0.09318994405574796
2014,"Congressional District 7 (114th Congress), Virginia",51,7,Virginia,Virginia7,769995,74162,36851,246700,0.4314,1116,40.0,35508.0,36615,537793,172924,107663800.0,27637219600,0.4815148150312664,0.5184851849687335,0.7544958084143404,0.14903733141124292,0.001516892966837447,0.049109409801362344,0.0004090935655426334,0.0168195897375957,0.02861187410307859,0.058714666978357005,0.8864382434600282,2.830353417502434,0.8169862929022886,0.18301370709771136,0.01088579124094018,0.25034918576682796,0.23177130233284107,0.011370443265445833,0.2277012379485424,0.2536154372753722,0.004205200458991385,0.09180043190774094,0.028056192532894004,0.09433917425851143,0.007951662792844516,0.10133058835728864,0.12708244286006945
2014,"Congressional District 8 (114th Congress), Virginia",51,8,Virginia,Virginia8,774065,99094,52357,499800,0.4374,1706,35.4,51373.0,31825,464466,156161,100566200.0,38999498700,0.4915323648530808,0.5084676351469192,0.6462971455885488,0.13589168868247498,0.0013874803795546886,0.12154018073417606,0.0007195778132327389,0.05249429957432515,0.0416696272276876,0.19138315257762592,0.646444482211963,3.1587201335355917,0.7571546994039395,0.24284530059606046,0.008408732372511277,0.11523953434243048,0.3098632657358934,0.014321872801044647,0.12816868372501725,0.30337444468172253,0.00470524193614105,0.20776828592103902,0.023884706833197066,0.08284755519301806,0.0012260670369523604,0.060682473293256406,0.239502221265875
2014,"Congressional District 9 (114th Congress), Virginia",51,9,Virginia,Virginia9,715465,39872,22125,117700,0.462,630,42.0,20210.0,117078,512100,123380,209996800.0,14978450900,0.4980928487067851,0.501907151293215,0.9110368781142334,0.05694478416134961,0.002796782512072568,0.010629450776767557,3.494231024578421e-05,0.004949228823212875,0.013607933302118203,0.020061079158309632,,2.9567003144510777,0.9020815294171262,0.09791847058287381,0.012609012832841464,0.3501011373810392,0.11294641376794774,0.00896201755454842,0.3155534242375406,0.13435557983860508,0.009053564434859121,0.0166367817299252,0.0990816946634756,0.08211629164900966,0.034836683547726253,0.044337912364076276,0.07445344536533455
2014,"Congressional District 10 (114th Congress), Virginia",51,10,Virginia,Virginia10,802127,115291,48404,461300,0.4251,1509,37.6,47161.0,29154,554827,212976,60074900.0,37738856700,0.49801340685452555,0.5019865931454744,0.7325535731872883,0.06887064018540705,0.00218169940670243,0.1359435600596913,0.00079787864016546,0.017060889360413,0.04259175916033247,0.1260735519437695,0.7198499974525846,2.3881238033339773,0.8074224033445169,0.19257759665548316,0.010689340791791575,0.15696758043081868,0.2900995147881448,0.011327122940908355,0.15903175135326536,0.302702010404228,0.0018822569698671722,0.22402502484944162,0.021536182735972246,0.09334717506281374,0.004250522165179879,0.0689965644459193,0.23876368853579027
2014,"Congressional District 11 (114th Congress), Virginia",51,11,Virginia,Virginia11,782204,100361,43791,444200,0.4019,1751,36.1,45047.0,23505,447024,180558,98881300.0,33009778700,0.4943237314051066,0.5056762685948935,0.6092899039125343,0.12929108007629722,0.0028931071689738226,0.17527652632817015,0.0011032927471605872,0.03449100234721377,0.04765508741965012,0.18996706741463865,0.6129207427946125,2.4302043612284505,0.84033793812079,0.15966206187920995,0.015190821636965779,0.15534615991168585,0.2635467591862482,0.01631337088645123,0.16572783871924104,0.2906129558256745,0.0035341652520078227,0.1824668299071807,0.021388303627356074,0.09099764756021045,0.0009772672956198075,0.0556403467050948,0.23239558265717322
2014,"Congressional District 1 (114th Congress), Washington",53,1,Washington,Washington1,713399,84419,38534,366800,0.4266,1328,37.8,37102.0,44564,530887,166831,95693300.0,26973597100,0.4968551960403645,0.5031448039596355,0.8146507073881517,0.010716303218815839,0.00935241008187564,0.0925106427118625,0.0030501865015229905,0.02599386878871431,0.043725881309057066,0.08773070890203098,0.8181506598158174,2.8755064435966933,0.8419163431250458,0.1580836568749542,0.017206334396841133,0.20133618786601468,0.27239822396974417,0.014540574933925018,0.18370476718765294,0.25482510523052826,0.005435077207729085,0.09549611175115208,0.04323426699308756,0.08087909151140714,0.01825102617637451,0.05681821409803003,0.16414845114832333
2014,"Congressional District 2 (114th Congress), Washington",53,2,Washington,Washington2,708323,59385,29687,285000,0.425,1074,38.3,29190.0,65998,478543,143495,136347800.0,20421592300,0.4987371580479527,0.5012628419520473,0.7835606072370939,0.028451709177875064,0.014675508207413849,0.08811093244183797,0.005805261159103968,0.025002717686705075,0.05439326408997026,0.10787451487527583,0.8238065816467314,3.05617205727347,0.8777609341876191,0.12223906581238082,0.016591702047164657,0.2460927319349279,0.20223212409096641,0.01633049460750909,0.24897679372243056,0.19309728518789046,0.008390429911347074,0.03861254865061375,0.058017193447671186,0.1072854708432194,0.0125331687209088,0.054368909315912504,0.09833739500838178
2014,"Congressional District 3 (114th Congress), Washington",53,3,Washington,Washington3,697884,54561,27159,216300,0.4269,925,39.6,26993.0,72165,525098,157823,139499500.0,18390622700,0.49843956875354645,0.5015604312464536,0.8638011474686338,0.01366702775819477,0.007651701428890761,0.030292999982805165,0.005923620544388466,0.029513500811023035,0.04915000200606404,0.09029867427824681,,2.8756805702948367,0.8910337747427675,0.1089662252572325,0.0239516818884847,0.2807712579817338,0.15593650903372416,0.01800949824488953,0.2575015486268842,0.14357216601280198,0.009681121538436194,0.030461631146923716,0.05592372250253115,0.1123012473523182,0.022381774746935205,0.05335906855114875,0.09409848636284691
2014,"Congressional District 4 (114th Congress), Washington",53,4,Washington,Washington4,704219,50705,22763,170200,0.4394,805,33.6,24068.0,87479,455824,194368,217923300.0,15413758000,0.5048713539396126,0.4951286460603875,0.7812967272964803,0.010909958407824839,0.026886522516433097,0.014935694719966374,0.0013177718863024144,0.1318183690016884,0.03283495617130466,0.3810022166399941,,2.5776339123560454,0.9204484755250731,0.07955152447492682,0.018920454016406418,0.2631544642774007,0.1287605799044666,0.01952751667888393,0.2696040678846814,0.12445834222564511,0.006733128744816366,0.03207466375000645,0.058169830107981775,0.08965973557644255,0.15041315742391212,0.03215471370542903,0.09466838070120799
2014,"Congressional District 5 (114th Congress), Washington",53,5,Washington,Washington5,690518,47973,25018,178700,0.451,787,37.4,24012.0,95408,491957,143381,178314500.0,16718154400,0.4967328874844682,0.5032671125155318,0.8825823512203882,0.015757735497119552,0.017931465942958764,0.02324776472155686,0.003149809273617777,0.014594840395181588,0.042736032949177286,0.06218230371981614,,2.5675023411371236,0.8559464882943144,0.14405351170568562,0.0183047936013742,0.26737881797197915,0.17310823626245816,0.012808869798010665,0.24281330297539372,0.16932155169816518,0.009875828347165928,0.02489798429265692,0.07897963786987101,0.11648792640787091,0.02311926727860151,0.055274187041340614,0.08237447611553632
2014,"Congressional District 6 (114th Congress), Washington",53,6,Washington,Washington6,676910,55338,30238,239700,0.4572,954,42.1,27913.0,68848,474048,128051,146615700.0,19382153100,0.5057215878034007,0.49427841219659924,0.8218256489045811,0.0377081148158544,0.01839240076228745,0.04115170406701039,0.0057703387451803045,0.01746022366341168,0.05769156904167467,0.076957054852196,,3.4832192807873716,0.8685828403173478,0.1314171596826522,0.02006039961189679,0.2603903713442064,0.18005216711959376,0.013064750338272665,0.2459366027523844,0.18049734332200257,0.005603396317391435,0.0467794626323329,0.06948569232381818,0.1510729597464775,0.01941423060317814,0.05120259599181093,0.10046237622383467
2014,"Congressional District 7 (114th Congress), Washington",53,7,Washington,Washington7,732733,72279,45322,455000,0.4689,1223,37.2,40017.0,47510,501115,110625,101244000.0,32371206500,0.5070660117669056,0.4929339882330945,0.7635400616595677,0.04177783722037905,0.006084071551301771,0.10325452791125826,0.0062150878969556445,0.015592309886411557,0.06353610387412605,0.07569059944072397,0.8149579705794056,3.389707297389577,0.7506099264363535,0.2493900735636465,0.013873738624976427,0.1198199963762623,0.3438076608773143,0.010211798907248975,0.11245522192585378,0.34453384687466565,0.007335897208916517,0.11236086304477252,0.04435802943636816,0.06496053078338962,0.0062298385669483465,0.05639891732957026,0.19899614646728037
2014,"Congressional District 8 (114th Congress), Washington",53,8,Washington,Washington8,711629,74078,33679,294600,0.4226,1105,37.4,35350.0,52877,512246,176744,130624600.0,23391686200,0.4939666595936928,0.5060333404063072,0.802945073907893,0.03239328357894352,0.008382176667898582,0.07986745902710542,0.005081299384932317,0.021790848883336683,0.049539858549890466,0.10326588714063087,0.8187249913997574,2.7049674620390456,0.870851409978308,0.12914859002169196,0.01580214796716528,0.25131831045332303,0.21253801128473748,0.01583883466085771,0.2384513693732644,0.2045496117199062,0.004168749504269279,0.07425545321447766,0.044478214940973704,0.09027694452538897,0.025604551920341393,0.04535983898290079,0.12219120190292936
2014,"Congressional District 9 (114th Congress), Washington",53,9,Washington,Washington9,711466,67261,37493,342900,0.4928,1154,37.0,31492.0,33103,332728,145807,153780800.0,25836179100,0.5006015747765881,0.49939842522341193,0.5208738014184796,0.10376040457309274,0.009654712944820976,0.24024760143141063,0.01298445744420675,0.04171105857483,0.0707679636131593,0.12115406779803954,0.6297400688374797,3.177337649274885,0.8250397761562517,0.1749602238437483,0.022703801585688146,0.19281967879650336,0.2702581825574304,0.02578849498166571,0.19454429347716948,0.23845823275914005,0.004534948257329334,0.1102779493514515,0.0448177887584929,0.07298271254683661,0.0057877233588470465,0.06125750450201805,0.15490221261548803
2014,"Congressional District 10 (114th Congress), Washington",53,10,Washington,Washington10,714449,58252,27642,231200,0.4151,1048,35.8,30486.0,59790,458017,158938,157558800.0,18733332100,0.4953803560506068,0.5046196439493932,0.7398428719194792,0.059381425406152155,0.017003313042638454,0.065369256587944,0.014724633948679332,0.02654633150861713,0.07713216758648973,0.10956415363447916,,2.9117086041278797,0.8729711825107651,0.12702881748923484,0.018512258829210475,0.27403147566891284,0.1780548300006585,0.0134031748898805,0.25570712523450423,0.1725622847384431,0.00937908174925077,0.03164572135462867,0.05317919629457372,0.15468788575118217,0.011409038444464175,0.04842340913991451,0.08820600956355196
2014,"Congressional District 1 (114th Congress), West Virginia",54,1,West Virginia,West Virginia1,616232,41825,23194,104900,0.4513,653,41.3,22875.0,96049,468214,109824,171900300.0,13503063900,0.4972055978917031,0.5027944021082968,0.9470572771293928,0.02575491048825767,0.001590310142933181,0.009313050928870945,0.00021420503966038766,0.0030361941606407974,0.013034052110244193,0.013397551571486064,,3.124559707162097,0.8987637267767111,0.1012362732232889,0.01672181460701098,0.4295401141322591,0.12020332805831295,0.010478740905933535,0.3785873578766497,0.1377362629327679,0.007020864332782838,0.02103456687622773,0.09325395976256404,0.09359178651390766,0.05032772068931471,0.03980875997782284,0.08416307806815679
2014,"Congressional District 2 (114th Congress), West Virginia",54,2,West Virginia,West Virginia2,628276,46370,24463,124900,0.4406,705,42.1,24287.0,86357,479989,127525,167381100.0,14890831700,0.49413156001502523,0.5058684399849748,0.9220247152525324,0.0460243587213263,0.001477057853554807,0.005599449923282125,2.546651471646219e-05,0.002128045635994372,0.02272090609859361,0.016734683483055218,,3.372554807588466,0.8957485870621693,0.10425141293783073,0.01315832511716797,0.4121041638435767,0.135587755655136,0.011255227535962795,0.4058513036789475,0.12508067867342157,0.008015931286270329,0.02192330495003566,0.07739102789926364,0.10638141644723557,0.03303315749811605,0.04663903541823662,0.08312735493594574
2014,"Congressional District 3 (114th Congress), West Virginia",54,3,West Virginia,West Virginia3,605818,35217,20411,86200,0.4665,609,42.5,20017.0,110875,443577,115718,237241600.0,11961585900,0.4916344512708437,0.5083655487291563,0.9385178386908279,0.038777322562221654,0.002984394653179668,0.0039368259114123385,0.00025090043544430835,0.0015912369721599556,0.013941480774754133,0.00946323813422513,,3.595086156885495,0.925508396180561,0.074491603819439,0.010162248717058302,0.4430779025350156,0.08887023961106609,0.00923028291449344,0.4002619160513897,0.097048928627876,0.009297434267746036,0.014203762403528115,0.11543033351708931,0.08788704937528508,0.07651919474588553,0.03256019579871382,0.060863501497203855
2014,"Congressional District 1 (114th Congress), Wisconsin",55,1,Wisconsin,Wisconsin1,712072,58345,28804,181000,0.4183,838,40.3,29676.0,64661,551872,156322,141955600.0,20014620000,0.4900628026379355,0.5099371973620646,0.8817099956184206,0.057016706175779974,0.004081047983911739,0.01808103674909279,1.4043523688615758e-05,0.01596186902448067,0.0231353009246256,0.09476991090788572,,2.8662535807346625,0.8312876012313788,0.16871239876862124,0.024155366777054096,0.3170053104540565,0.1837527208666119,0.015524623135591532,0.3125714399506143,0.19425692494573552,0.007033351699996759,0.03663078231088865,0.046446091638825356,0.08344083820912104,0.014080425816833494,0.058395084651351216,0.07738466991880898
2014,"Congressional District 2 (114th Congress), Wisconsin",55,2,Wisconsin,Wisconsin2,740988,58205,31533,206800,0.4466,871,36.5,30272.0,69189,556009,155652,138389000.0,23010064800,0.496940571237321,0.5030594287626791,0.8632865849379477,0.04376184229704125,0.002797616155727218,0.04048783516062338,3.778738657036281e-05,0.021124498642353183,0.028503835419736893,0.06278239323713744,,2.559716080639465,0.8782001860298543,0.12179981397014569,0.011777816443372856,0.2526244272658729,0.24964993827313928,0.009095279911312081,0.2286336418072945,0.2566188128057091,0.0061593229909038955,0.04577009059889399,0.04849099894105189,0.06596588340448147,0.025627395228087525,0.0672444059834343,0.10615650883916429
2014,"Congressional District 3 (114th Congress), Wisconsin",55,3,Wisconsin,Wisconsin3,718518,49915,25785,146200,0.424,725,38.3,24994.0,82492,565297,146238,126884800.0,18078823000,0.5033708271748237,0.49662917282517627,0.9389340280967213,0.009848048343952413,0.005754901060237879,0.023590223209439428,0.0008169593524448935,0.006499489226435525,0.014556350710768554,0.023548470601989096,,2.6319201551725038,0.8946886877780741,0.10531131222192595,0.017470294509030385,0.3755963561834916,0.14224405355332012,0.011726318366588858,0.3167456722793717,0.1750505481146292,0.004249814556836068,0.023433542561391917,0.04795360276034211,0.0908660848118894,0.04018949365393079,0.05389306675195521,0.06335681501953162
